DIM_COUNTRY_CODE,Year,Cause_Code,Cause_Title,DIM_AGEGROUP_CODE,DIM_SEX_CODE,ATTR_POPULATION_NUMERIC,VAL_YLL_RATE100K_NUMERIC,VAL_YLL_COUNT_NUMERIC,VAL_YLL_COUNT_HIGH,VAL_YLL_COUNT_LOW,VAL_YLD_RATE100K_NUMERIC,VAL_YLD_COUNT_NUMERIC,VAL_YLD_COUNT_HIGH,VAL_YLD_COUNT_LOW,DALY_Rate_per_100K,VAL_DALY_COUNT_NUMERIC,VAL_DALY_COUNT_HIGH,VAL_DALY_COUNT_LOW,Death_Rate_per_100K,VAL_DTHS_COUNT_NUMERIC,VAL_DTHS_COUNT_HIGH,VAL_DTHS_COUNT_LOW,VAL_PROP_DTHS_PERCENT,VAL_PROP_YLD_PERCENT,VAL_PROP_DALY_PERCENT,FLAG_LEVEL,FLAG_TREEMAP,DIM_CAUSE_GROUP,FLAG_SINGLE_CAUSE,FLAG_RANKABLE,FLAG_SHOW,X_RecordID,Sys_PK,Sys_RowTitle,Sys_Version,Sys_VersionID,Sys_OriginCode,Sys_LoadBy,Sys_CommitDateUtc,Sys_FirstLoadBy,Sys_FirstCommitDateUtc,Sys_ID,Sys_BatchID,Sys_FirstBatchID,contin,System,Continent
ETH,2005,770,Leukaemia,TOTAL,FEMALE,39108664,213.12,83347.72,135800.08,40768.23,1.72,674.35,1143.03,311.29,214.84,84022.07,136943.1,41079.52,3.86,1510.74,2382.18,801.46,0.4,0,0.3,3,1,2,1,1,1,02e7008b-358b-4445-b4be-3ed8a2ae2095,-2133684239,-,1,02E7008B-358B-4445-B4BE-3ED8A2AE2095.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,02e7008b-358b-4445-b4be-3ed8a2ae2095,590033,590033,AF17,Heme,Africa
ETH,2005,780,Other malignant neoplasms,TOTAL,FEMALE,39108664,378.5,148024.52,277756.81,73134.88,2.96,1158.08,2274.14,520.64,381.46,149182.6,280030.96,73655.52,7.5,2931.77,5335.33,1534.18,0.7,0,0.5,3,1,2,1,0,1,2f0a0de1-70f0-4f3b-a6f3-ea81cb30c07b,-2133684238,-,1,2F0A0DE1-70F0-4F3B-A6F3-EA81CB30C07B.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,2f0a0de1-70f0-4f3b-a6f3-ea81cb30c07b,590033,590033,AF17,Unspecified,Africa
ETH,2005,790,Other neoplasms,TOTAL,FEMALE,39108664,0.15,60.14,128.61,23.58,0.07,29.29,58.67,12.54,0.23,89.42,187.29,36.12,0,1.74,3.88,0.6,0,0,0,2,1,2,1,0,1,8ac666ce-e721-49d8-8132-49a2566794e0,-2133684237,-,1,8AC666CE-E721-49D8-8132-49A2566794E0.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,8ac666ce-e721-49d8-8132-49a2566794e0,590033,590033,AF17,Unspecified,Africa
ETH,2005,800,Diabetes mellitus,TOTAL,FEMALE,39108664,388.86,152077.51,192836.64,115963.04,138.54,54181.9,76257.57,36451.41,527.4,206259.41,269094.2,152414.45,13.06,5107.1,6463.16,3929.62,1.3,1.4,0.7,2,1,2,1,1,1,8aff410a-ae2c-4b87-b99e-46e2f7ea2858,-2133684236,-,1,8AFF410A-AE2C-4B87-B99E-46E2F7EA2858.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,8aff410a-ae2c-4b87-b99e-46e2f7ea2858,590033,590033,AF17,Endo,Africa
ETH,2005,810,"Endocrine, blood, immune disorders",TOTAL,FEMALE,39108664,138.72,54249.77,134872.4,12746.89,192.41,75247.98,125210.42,42179.46,331.12,129497.75,260082.83,54926.35,2.46,961.73,2203.65,297.67,0.2,2,0.4,2,0,2,0,0,1,c0e10d75-5d2e-4363-b092-67e949b7199f,-2133684235,-,1,C0E10D75-5D2E-4363-B092-67E949B7199F.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,c0e10d75-5d2e-4363-b092-67e949b7199f,590033,590033,AF17,Heme,Africa
ETH,2005,811,Thalassaemias,TOTAL,FEMALE,39108664,44.83,17531.26,31590.25,6811.84,45.79,17906.98,27128.49,11207.59,90.61,35438.25,58718.74,18019.43,0.54,211.01,388.28,78.97,0.1,0.5,0.1,3,1,2,1,1,1,bff50253-4942-4d66-8a88-8cf1a6cbc4ba,-2133684234,-,1,BFF50253-4942-4D66-8A88-8CF1A6CBC4BA.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,bff50253-4942-4d66-8a88-8cf1a6cbc4ba,590033,590033,AF17,Heme,Africa
ETH,2005,812,Sickle cell disorders and trait,TOTAL,FEMALE,39108664,4.45,1741.85,3753.9,523.18,6.07,2372.61,3777.58,1360.18,10.52,4114.46,7531.48,1883.36,0.06,21.52,47.06,6.16,0,0.1,0,3,1,2,1,1,1,9b5ed18a-99de-4bca-bb1b-1fc4812301ac,-2133684233,-,1,9B5ED18A-99DE-4BCA-BB1B-1FC4812301AC.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,9b5ed18a-99de-4bca-bb1b-1fc4812301ac,590033,590033,AF17,Heme,Africa
ETH,2005,813,Other haemoglobinopathies and haemolytic anaemias,TOTAL,FEMALE,39108664,49.42,19328.33,47878.47,4725.24,48.34,18903.36,29824.15,11197.31,97.76,38231.69,77702.63,15922.56,0.86,335.68,756.96,104.37,0.1,0.5,0.1,3,1,2,1,0,1,cd7c9f4a-4562-41ac-80ee-67d7d002946c,-2133684232,-,1,CD7C9F4A-4562-41AC-80EE-67D7D002946C.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,cd7c9f4a-4562-41ac-80ee-67d7d002946c,590033,590033,AF17,Heme,Africa
ETH,2005,814,"Other endocrine, blood and immune disorders",TOTAL,FEMALE,39108664,40.01,15648.32,27915.7,7727.63,92.22,36065.03,64480.2,18414.37,132.23,51713.35,92395.89,26142,1.01,393.51,749.65,185.44,0.1,1,0.2,3,1,2,1,0,1,8b8e8fec-bdd3-47e9-9c3d-ee7f34d30dc1,-2133684231,-,1,8B8E8FEC-BDD3-47E9-9C3D-EE7F34D30DC1.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,8b8e8fec-bdd3-47e9-9c3d-ee7f34d30dc1,590033,590033,AF17,Heme,Africa
ETH,2005,820,Mental and substance use disorders,TOTAL,FEMALE,39108664,23.29,9109.46,13313.47,5654.16,1637.3,640326.46,967362.3,390235.29,1660.59,649435.92,980675.76,395889.45,0.74,289.82,415.11,188.99,0.1,17.1,2.2,2,0,2,0,0,1,b045ceef-a440-4fcb-99a3-51b09df4d78b,-2133684230,-,1,B045CEEF-A440-4FCB-99A3-51B09DF4D78B.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,b045ceef-a440-4fcb-99a3-51b09df4d78b,590033,590033,AF17,Psych,Africa
ETH,2005,830,Depressive disorders,TOTAL,FEMALE,39108664,0,0,0,0,636.42,248894.16,376606.83,150718.44,636.42,248894.16,376606.83,150718.44,0,0,0,0,0,6.6,0.9,3,1,2,0,1,1,798e1498-2bc7-43a7-b314-2cc3687f16ff,-2133684229,-,1,798E1498-2BC7-43A7-B314-2CC3687F16FF.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,798e1498-2bc7-43a7-b314-2cc3687f16ff,590033,590033,AF17,Psych,Africa
ETH,2005,840,Bipolar disorder,TOTAL,FEMALE,39108664,0,0,0,0,95.9,37505.15,57900.68,22999.61,95.9,37505.15,57900.68,22999.61,0,0,0,0,0,1,0.1,3,1,2,1,1,1,d2184409-18d5-4950-8915-aafe92c39514,-2133684228,-,1,D2184409-18D5-4950-8915-AAFE92C39514.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,d2184409-18d5-4950-8915-aafe92c39514,590033,590033,AF17,Psych,Africa
ETH,2005,850,Schizophrenia,TOTAL,FEMALE,39108664,0,0,0,0,102.64,40139.36,55471,26820.63,102.64,40139.36,55471,26820.63,0,0,0,0,0,1.1,0.1,3,1,2,1,1,1,80335788-acc1-4588-81e7-c9a5a2a1df37,-2133684227,-,1,80335788-ACC1-4588-81E7-C9A5A2A1DF37.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,80335788-acc1-4588-81e7-c9a5a2a1df37,590033,590033,AF17,Psych,Africa
ETH,2005,860,Alcohol use disorders,TOTAL,FEMALE,39108664,19.64,7681.34,10631.45,5003.36,39.82,15571.37,24047.77,9358.95,59.46,23252.71,34679.23,14362.31,0.67,262.68,363.92,176.82,0.1,0.4,0.1,3,1,2,1,1,1,fc79f69e-2010-42cd-a832-a44193d95ebf,-2133684226,-,1,FC79F69E-2010-42CD-A832-A44193D95EBF.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,fc79f69e-2010-42cd-a832-a44193d95ebf,590033,590033,AF17,Psych,Africa
ETH,2005,870,Drug use disorders,TOTAL,FEMALE,39108664,3.65,1428.04,2681.8,650.78,26.41,10329.97,17397.7,5314.68,30.06,11758.01,20079.5,5965.47,0.07,27.15,51.19,12.17,0,0.3,0,3,1,2,0,1,1,225fa86e-e924-471e-a13e-000bf6afcbff,-2133684225,-,1,225FA86E-E924-471E-A13E-000BF6AFCBFF.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,225fa86e-e924-471e-a13e-000bf6afcbff,590033,590033,AF17,Psych,Africa
ETH,2005,871,Opioid use disorders,TOTAL,FEMALE,39108664,2.26,881.95,1385.38,453.31,18.65,7295.44,11780.78,3984.53,20.91,8177.4,13166.16,4437.83,0.04,17.06,27.03,8.61,0,0.2,0,4,0,2,1,0,1,c6e12ce7-023c-4c6d-b99a-1e1c2432e573,-2133684224,-,1,C6E12CE7-023C-4C6D-B99A-1E1C2432E573.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,c6e12ce7-023c-4c6d-b99a-1e1c2432e573,590033,590033,AF17,Psych,Africa
ETH,2005,872,Cocaine use disorders,TOTAL,FEMALE,39108664,1.08,422.63,972.52,141.02,0.53,207.93,368.91,105.39,1.61,630.57,1341.43,246.41,0.02,7.85,18.25,2.55,0,0,0,4,0,2,1,0,1,0e9d5f4d-c1cb-469e-9221-76e7c12a13b9,-2133684223,-,1,0E9D5F4D-C1CB-469E-9221-76E7C12A13B9.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,0e9d5f4d-c1cb-469e-9221-76e7c12a13b9,590033,590033,AF17,Psych,Africa
ETH,2005,873,Amphetamine use disorders,TOTAL,FEMALE,39108664,0.22,84.25,228.13,38.32,3.23,1261.39,2305.52,540.62,3.44,1345.64,2533.65,578.93,0,1.47,3.99,0.66,0,0,0,4,0,2,1,0,1,baa41784-2131-4193-89ab-09786d9aed48,-2133684222,-,1,BAA41784-2131-4193-89AB-09786D9AED48.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,baa41784-2131-4193-89ab-09786d9aed48,590033,590033,AF17,Psych,Africa
ETH,2005,874,Cannabis use disorders,TOTAL,FEMALE,39108664,0,0,0,0,3.63,1419.24,2658.15,627.32,3.63,1419.24,2658.15,627.32,0,0,0,0,0,0,0,4,0,2,1,0,1,cf80ba0a-3f68-4d2d-a963-11d95579f41d,-2133684221,-,1,CF80BA0A-3F68-4D2D-A963-11D95579F41D.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,cf80ba0a-3f68-4d2d-a963-11d95579f41d,590033,590033,AF17,Psych,Africa
ETH,2005,875,Other drug use disorders,TOTAL,FEMALE,39108664,0.1,39.21,95.77,18.14,0.37,145.96,284.33,56.83,0.47,185.17,380.11,74.97,0,0.77,1.91,0.34,0,0,0,4,0,2,1,0,1,e725e6ff-fd1f-48ac-a8a9-6a91285da378,-2133684220,-,1,E725E6FF-FD1F-48AC-A8A9-6A91285DA378.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,e725e6ff-fd1f-48ac-a8a9-6a91285da378,590033,590033,AF17,Psych,Africa
ETH,2005,880,Anxiety disorders,TOTAL,FEMALE,39108664,0,0,0,0,414.27,162016.75,237292.52,102724.59,414.27,162016.75,237292.52,102724.59,0,0,0,0,0,4.3,0.6,3,1,2,1,1,1,38964150-c3f2-4c18-a2b7-7ef21aa16b8d,-2133684219,-,1,38964150-C3F2-4C18-A2B7-7EF21AA16B8D.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,38964150-c3f2-4c18-a2b7-7ef21aa16b8d,590033,590033,AF17,Psych,Africa
ETH,2005,890,Eating disorders,TOTAL,FEMALE,39108664,0,0.07,0.21,0.01,21.43,8381.78,14266.22,4403.14,21.43,8381.86,14266.43,4403.15,0,0,0,0,0,0.2,0,3,1,2,1,1,1,f5849a6e-3879-4297-826b-753cd18bcc35,-2133684218,-,1,F5849A6E-3879-4297-826B-753CD18BCC35.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,f5849a6e-3879-4297-826b-753cd18bcc35,590033,590033,AF17,Psych,Africa
ETH,2005,900,Autism and Asperger syndrome,TOTAL,FEMALE,39108664,0,0,0,0,123.83,48429.07,68268.93,33128.95,123.83,48429.07,68268.93,33128.95,0,0,0,0,0,1.3,0.2,3,1,2,1,1,1,b679eb75-0353-4d80-824a-ad9351f150a2,-2133684217,-,1,B679EB75-0353-4D80-824A-AD9351F150A2.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,b679eb75-0353-4d80-824a-ad9351f150a2,590033,590033,AF17,Psych,Africa
ETH,2005,910,Childhood behavioural disorders,TOTAL,FEMALE,39108664,0,0,0,0,87.7,34300.1,57285.65,17541.18,87.7,34300.1,57285.65,17541.18,0,0,0,0,0,0.9,0.1,3,1,2,0,1,1,e1886d16-5fa4-4f29-ad72-a3c6d0ff8ccf,-2133684216,-,1,E1886D16-5FA4-4F29-AD72-A3C6D0FF8CCF.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,e1886d16-5fa4-4f29-ad72-a3c6d0ff8ccf,590033,590033,AF17,Psych,Africa
ETH,2005,911,Attention deficit/hyperactivity syndrome,TOTAL,FEMALE,39108664,0,0,0,0,4.22,1652.08,2924.75,773.24,4.22,1652.08,2924.75,773.24,0,0,0,0,0,0,0,4,0,2,1,0,1,8c62c4fe-a9e6-4dbe-8fe9-96af55348202,-2133684215,-,1,8C62C4FE-A9E6-4DBE-8FE9-96AF55348202.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,8c62c4fe-a9e6-4dbe-8fe9-96af55348202,590033,590033,AF17,Psych,Africa
ETH,2005,912,Conduct disorder,TOTAL,FEMALE,39108664,0,0,0,0,83.48,32648.02,54360.9,16767.94,83.48,32648.02,54360.9,16767.94,0,0,0,0,0,0.9,0.1,4,0,2,1,0,1,ee99f912-82f2-4ab6-84fc-6e4d3a58eff8,-2133684214,-,1,EE99F912-82F2-4AB6-84FC-6E4D3A58EFF8.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,ee99f912-82f2-4ab6-84fc-6e4d3a58eff8,590033,590033,AF17,Psych,Africa
ETH,2005,920,Idiopathic intellectual disability,TOTAL,FEMALE,39108664,0,0,0,0,35.88,14033.86,26845.89,4410.29,35.88,14033.86,26845.89,4410.29,0,0,0,0,0,0.4,0,3,1,2,1,1,1,c026922c-8f73-4409-9eb6-e9f6cb06e6a2,-2133684213,-,1,C026922C-8F73-4409-9EB6-E9F6CB06E6A2.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,c026922c-8f73-4409-9eb6-e9f6cb06e6a2,590033,590033,AF17,Neuro,Africa
ETH,2005,930,Other mental and behavioural disorders,TOTAL,FEMALE,39108664,0,0,0,0,52.99,20724.89,31979.11,12814.83,52.99,20724.89,31979.11,12814.83,0,0,0,0,0,0.6,0.1,3,1,2,1,0,1,e6bd6630-4331-42f5-9262-32256ce92e9a,-2133684212,-,1,E6BD6630-4331-42F5-9262-32256CE92E9A.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,e6bd6630-4331-42f5-9262-32256ce92e9a,590033,590033,AF17,Psych,Africa
ETH,2005,940,Neurological conditions,TOTAL,FEMALE,39108664,362.23,141664.26,260606.81,66889.01,492.54,192624.96,435386.69,51000.58,854.77,334289.22,695993.5,117889.6,10.5,4106.4,9122.33,1596.1,1,5.1,1.2,2,0,2,0,0,1,e2aa0f6a-7fc5-4543-89eb-f7614e742044,-2133684211,-,1,E2AA0F6A-7FC5-4543-89EB-F7614E742044.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,e2aa0f6a-7fc5-4543-89eb-f7614e742044,590033,590033,AF17,Neuro,Africa
ETH,2005,950,Alzheimer disease and other dementias,TOTAL,FEMALE,39108664,90.24,35289.9,103850.8,7924.88,38.93,15225.87,22074.25,9716.5,129.17,50515.76,125925.05,17641.39,5.57,2178.04,6281.22,499.04,0.5,0.4,0.2,3,1,2,1,1,1,6a6274d6-2029-4bb9-9bb5-0b8ad2355e5c,-2133684210,-,1,6A6274D6-2029-4BB9-9BB5-0B8AD2355E5C.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,6a6274d6-2029-4bb9-9bb5-0b8ad2355e5c,590033,590033,AF17,Neuro,Africa
ETH,2005,960,Parkinson disease,TOTAL,FEMALE,39108664,14.72,5755.41,8941.17,3575.12,1.99,778.2,1201.47,454.12,16.71,6533.61,10142.65,4029.24,0.79,309.03,488.88,187.15,0.1,0,0,3,1,2,1,1,1,26df857a-9a60-457f-bdd8-bb31e3670486,-2133684209,-,1,26DF857A-9A60-457F-BDD8-BB31E3670486.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,26df857a-9a60-457f-bdd8-bb31e3670486,590033,590033,AF17,Neuro,Africa
ETH,2005,970,Epilepsy,TOTAL,FEMALE,39108664,253.02,98951.74,136787.49,56701.93,93.33,36501.34,73013.01,13659.29,346.35,135453.09,209800.5,70361.22,4.08,1595.65,2220.7,922.45,0.4,1,0.5,3,1,2,1,1,1,63cab63a-8205-4901-aaa9-60394462cc9d,-2133684208,-,1,63CAB63A-8205-4901-AAA9-60394462CC9D.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,63cab63a-8205-4901-aaa9-60394462cc9d,590033,590033,AF17,Neuro,Africa
ETH,2005,980,Multiple sclerosis,TOTAL,FEMALE,39108664,0.33,127.65,272.25,30.2,1.02,397.22,591.89,246.36,1.34,524.87,864.14,276.57,0.01,3.04,6.51,0.69,0,0,0,3,1,2,1,1,1,c8c13cea-43d6-46ce-b06f-a2d21fa1dced,-2133684207,-,1,C8C13CEA-43D6-46CE-B06F-A2D21FA1DCED.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,c8c13cea-43d6-46ce-b06f-a2d21fa1dced,590033,590033,AF17,Neuro,Africa
ETH,2005,990,Migraine,TOTAL,FEMALE,39108664,0,0,0,0,305.03,119295.01,281314.87,20341.27,305.03,119295.01,281314.87,20341.27,0,0,0,0,0,3.2,0.4,3,1,2,1,1,1,def0eb30-73b0-4a7f-89f5-9bb646edc338,-2133684206,-,1,DEF0EB30-73B0-4A7F-89F5-9BB646EDC338.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,def0eb30-73b0-4a7f-89f5-9bb646edc338,590033,590033,AF17,Neuro,Africa
ETH,2005,1000,Non-migraine headache,TOTAL,FEMALE,39108664,0,0,0,0,34.69,13566.11,44058.83,3723.72,34.69,13566.11,44058.83,3723.72,0,0,0,0,0,0.4,0,3,1,2,1,1,1,efdda67a-3f20-4efc-9283-cb04edc38cad,-2133684205,-,1,EFDDA67A-3F20-4EFC-9283-CB04EDC38CAD.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,efdda67a-3f20-4efc-9283-cb04edc38cad,590033,590033,AF17,Neuro,Africa
ETH,2005,1010,Other neurological conditions,TOTAL,FEMALE,39108664,3.94,1539.56,2236.59,885.22,17.54,6861.2,13132.37,2859.31,21.48,8400.77,15368.96,3744.53,0.05,20.65,30.93,11.59,0,0.2,0,3,1,2,1,0,1,fad8b633-7c2b-4ea5-910a-a5a7e55e1266,-2133684204,-,1,FAD8B633-7C2B-4EA5-910A-A5A7E55E1266.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,fad8b633-7c2b-4ea5-910a-a5a7e55e1266,590033,590033,AF17,Neuro,Africa
ETH,2005,1020,Sense organ diseases,TOTAL,FEMALE,39108664,0,0,0,0,607.2,237467.68,370824.28,143612.03,607.2,237467.68,370824.28,143612.03,0,0,0,0,0,6.3,0.8,2,0,2,0,0,1,8e8fd06a-d6fe-4218-9604-928222aa32f7,-2133684203,-,1,8E8FD06A-D6FE-4218-9604-928222AA32F7.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,8e8fd06a-d6fe-4218-9604-928222aa32f7,590033,590033,AF17,Ophtho,Africa
ETH,2005,1030,Glaucoma,TOTAL,FEMALE,39108664,0,0,0,0,10.77,4211.54,6357.71,2656.53,10.77,4211.54,6357.71,2656.53,0,0,0,0,0,0.1,0,3,1,2,1,1,1,bfbe4e57-c889-4cc4-b122-47d1ec98f8b2,-2133684202,-,1,BFBE4E57-C889-4CC4-B122-47D1EC98F8B2.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,bfbe4e57-c889-4cc4-b122-47d1ec98f8b2,590033,590033,AF17,Ophtho,Africa
ETH,2005,1040,Cataracts,TOTAL,FEMALE,39108664,0,0,0,0,109.91,42983.47,59840.5,29047.51,109.91,42983.47,59840.5,29047.51,0,0,0,0,0,1.1,0.1,3,1,2,1,1,1,648c378f-4d0c-4cb9-92d8-4c62e7fde89e,-2133684201,-,1,648C378F-4D0C-4CB9-92D8-4C62E7FDE89E.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,648c378f-4d0c-4cb9-92d8-4c62e7fde89e,590033,590033,AF17,Ophtho,Africa
ETH,2005,1050,Uncorrected refractive errors,TOTAL,FEMALE,39108664,0,0,0,0,95.45,37331.12,74658.83,16451.74,95.45,37331.12,74658.83,16451.74,0,0,0,0,0,1,0.1,3,1,2,1,1,1,85c0565a-15d9-4cb1-a0b0-2910d646d550,-2133684200,-,1,85C0565A-15D9-4CB1-A0B0-2910D646D550.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,85c0565a-15d9-4cb1-a0b0-2910d646d550,590033,590033,AF17,Ophtho,Africa
ETH,2005,1060,Macular degeneration,TOTAL,FEMALE,39108664,0,0,0,0,5.38,2102.55,3193.2,1304.89,5.38,2102.55,3193.2,1304.89,0,0,0,0,0,0.1,0,3,1,2,1,1,1,7e04b198-7ae8-465d-b9b6-f681f467041b,-2133684199,-,1,7E04B198-7AE8-465D-B9B6-F681F467041B.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,7e04b198-7ae8-465d-b9b6-f681f467041b,590033,590033,AF17,Ophtho,Africa
ETH,2005,1070,Other vision loss,TOTAL,FEMALE,39108664,0,0,0,0,13.77,5386.72,8123.46,3327.56,13.77,5386.72,8123.46,3327.56,0,0,0,0,0,0.1,0,3,1,2,1,1,1,581f9394-bb32-4919-ab62-1aeeaaa613e5,-2133684198,-,1,581F9394-BB32-4919-AB62-1AEEAAA613E5.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,581f9394-bb32-4919-ab62-1aeeaaa613e5,590033,590033,AF17,Ophtho,Africa
ETH,2005,1080,Other hearing loss,TOTAL,FEMALE,39108664,0,0,0,0,343.56,134362.32,198760.34,85380.98,343.56,134362.32,198760.34,85380.98,0,0,0,0,0,3.6,0.5,3,1,2,1,1,1,2978a5c3-031a-4363-887c-014100b7cb75,-2133684197,-,1,2978A5C3-031A-4363-887C-014100B7CB75.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,2978a5c3-031a-4363-887c-014100b7cb75,590033,590033,AF17,ENT,Africa
ETH,2005,1090,Other sense organ disorders,TOTAL,FEMALE,39108664,0,0,0,0,28.36,11089.97,19890.25,5442.84,28.36,11089.97,19890.25,5442.84,0,0,0,0,0,0.3,0,3,1,2,1,0,1,14b2ce48-16c6-4e26-b144-490e77a961f9,-2133684196,-,1,14B2CE48-16C6-4E26-B144-490E77A961F9.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,14b2ce48-16c6-4e26-b144-490e77a961f9,590033,590033,AF17,Ophtho,Africa
ETH,2005,1100,Cardiovascular diseases,TOTAL,FEMALE,39108664,1980.63,774598.87,1145394.89,487692.03,203.31,79510.9,122443.39,47894.75,2183.94,854109.77,1267838.27,535586.77,72.22,28246.16,40761.07,18262.06,7,2.1,2.9,2,0,2,0,0,1,b6ffd783-dc12-4589-8125-eacf375032da,-2133684195,-,1,B6FFD783-DC12-4589-8125-EACF375032DA.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,b6ffd783-dc12-4589-8125-eacf375032da,590033,590033,AF17,CV,Africa
ETH,2005,1110,Rheumatic heart disease,TOTAL,FEMALE,39108664,91.08,35622.03,54276.29,20188.09,70.63,27624.23,44750.86,15430.14,161.72,63246.27,99027.16,35618.22,2.38,931.4,1426.79,527.22,0.2,0.7,0.2,3,1,2,1,1,1,fc6106e7-d0e4-48cf-a883-7de9d9816188,-2133684194,-,1,FC6106E7-D0E4-48CF-A883-7DE9D9816188.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,fc6106e7-d0e4-48cf-a883-7de9d9816188,590033,590033,AF17,CV,Africa
ETH,2005,1120,Hypertensive heart disease,TOTAL,FEMALE,39108664,424.74,166109.31,238369.19,85742.45,6.13,2396.41,3822.23,1297.33,430.87,168505.72,242191.42,87039.78,17.73,6933.61,9830.22,3786.4,1.7,0.1,0.6,3,1,2,1,1,1,e44d6c8e-fd12-4e5f-9bf3-12e74b6e091a,-2133684193,-,1,E44D6C8E-FD12-4E5F-9BF3-12E74B6E091A.1,SYS_DATA_LOAD,-,2024-08-06T10:41:55Z,-,2024-08-06T10:41:55Z,e44d6c8e-fd12-4e5f-9bf3-12e74b6e091a,590033,590033,AF17,CV,Africa
